study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Niemi2002	all	20.0	NA	species	20.0	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Niemi2002	all	20.0	NA	healthy 	20.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Niemi2002	all	20.0	NA	sex	20.0	NA	MF	NA	NA	NA	NA	NA	NA	NA	NA
Niemi2002	all	20.0	NA	age	20.0	NA	NA	23.0	NA	NA	NA	19.0	27.0	yr	NA
Niemi2002	all	20.0	NA	overnight fast	20.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Niemi2002	all	20.0	NA	weight	20.0	NA	NA	62.0	NA	NA	NA	48.0	78.0	kg	NA
Niemi2002	group1	12.0	all	cyp2c9 genotype	12.0	NA	*1/*1	NA	NA	NA	NA	NA	NA	NA	NA
Niemi2002	group2	5.0	all	cyp2c9 genotype	5.0	NA	*1/*2	NA	NA	NA	NA	NA	NA	NA	NA
Niemi2002	group3	3.0	all	cyp2c9 genotype	3.0	NA	*2/*3	NA	NA	NA	NA	NA	NA	NA	NA
Niemi2002	group3	3.0	all	cyp2c9 genotype	3.0	NA	*1/*3	NA	NA	NA	NA	NA	NA	NA	NA
