study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Matsuki2007	NA	all	8.0	GLI2	concentration	glucose	plasma	LC MS/MS	glucose_GLI2	0.0	hr	NA	149.729243939248	167.41876522875	50.033521839002695	17.68952128950201	mg/dl	NA
Matsuki2007	NA	all	8.0	GLI2	concentration	glucose	plasma	LC MS/MS	glucose_GLI2	0.680073757690554	hr	NA	219.855598695604	243.862799962767	67.90261925328501	24.007201267163026	mg/dl	NA
Matsuki2007	NA	all	8.0	GLI2	concentration	glucose	plasma	LC MS/MS	glucose_GLI2	1.29433298648182	hr	NA	251.444027503995	280.505419025426	82.19802806208449	29.061391521431034	mg/dl	NA
Matsuki2007	NA	all	8.0	GLI2	concentration	glucose	plasma	LC MS/MS	glucose_GLI2	2.50091393725441	hr	NA	257.761736401743	288.718405888394	87.55868366784635	30.95666948665098	mg/dl	NA
Matsuki2007	NA	all	8.0	GLI2	concentration	glucose	plasma	LC MS/MS	glucose_GLI2	3.8171844305462	hr	NA	228.068585558572	253.971122631129	73.26343845576395	25.90253707255698	mg/dl	NA
Matsuki2007	NA	all	8.0	GLI2	concentration	glucose	plasma	LC MS/MS	glucose_GLI2	5.0	hr	NA	205.324902934889	229.963892443879	69.68958625356412	24.638989508989994	mg/dl	NA
Matsuki2007	NA	all	8.0	GLI2	concentration	glucose	plasma	LC MS/MS	glucose_GLI2	5.70384014324403	hr	NA	229.963892443879	257.129948159916	76.8372088596054	27.16605571603702	mg/dl	NA
Matsuki2007	NA	all	8.0	GLI2	concentration	glucose	plasma	LC MS/MS	glucose_GLI2	6.31809836780061	hr	NA	253.971122631129	284.92779211778	87.55868366784635	30.95666948665098	mg/dl	NA
Matsuki2007	NA	all	8.0	GLI2	concentration	glucose	plasma	LC MS/MS	glucose_GLI2	7.56855533642782	hr	NA	240.072186192153	266.60648258645	75.05032365768467	26.534296394297	mg/dl	NA
Matsuki2007	NA	all	8.0	GLI2	concentration	glucose	plasma	LC MS/MS	glucose_GLI2	9.0	hr	NA	214.801437361423	241.96749307746	76.83720885960533	27.166055716036993	mg/dl	NA
Matsuki2007	NA	all	8.0	GLI2	concentration	glucose	plasma	LC MS/MS	glucose_GLI2	10.0	hr	NA	181.317672747638	202.166048486014	58.96811144532308	20.848375738376006	mg/dl	NA
Matsuki2007	NA	all	8.0	GLI2	concentration	glucose	plasma	LC MS/MS	glucose_GLI2	12.6361967356012	hr	NA	135.198548178532	148.46569637568	37.52516182884093	13.267148197148003	mg/dl	NA
Matsuki2007	NA	all	8.0	GLI2	concentration	glucose	plasma	LC MS/MS	glucose_GLI2	13.3162704932917	hr	NA	184.476527196512	204.061355371321	55.39425924312325	19.58482817480902	mg/dl	NA
Matsuki2007	NA	all	8.0	GLI2	concentration	glucose	plasma	LC MS/MS	glucose_GLI2	14.0	hr	NA	235.6498130998	263.447657057664	78.6241758598845	27.79784395786399	mg/dl	NA
Matsuki2007	NA	all	8.0	GLI2	concentration	glucose	plasma	LC MS/MS	glucose_GLI2	15.0	hr	NA	248.285201975208	276.714805254813	80.41106106180797	28.429603279604976	mg/dl	NA
Matsuki2007	NA	all	8.0	GLI2	concentration	glucose	plasma	LC MS/MS	glucose_GLI2	16.4095061525275	hr	NA	247.021654411641	277.978323898292	87.55868366784635	30.95666948665098	mg/dl	NA
Matsuki2007	NA	all	8.0	GLI2	concentration	glucose	plasma	LC MS/MS	glucose_GLI2	17.7038381347746	hr	NA	227.436826236832	255.866429516436	80.41106106180523	28.42960327960401	mg/dl	NA
Matsuki2007	NA	all	8.0	GLI2	concentration	glucose	plasma	LC MS/MS	glucose_GLI2	20.0	hr	NA	176.263540333545	196.480127830093	57.181144445041085	20.216587496548016	mg/dl	NA
Matsuki2007	NA	all	8.0	GLI2	concentration	glucose	plasma	LC MS/MS	glucose_GLI2	24.0219365025752	hr	NA	160.469297009262	178.790606540591	51.82048883928187	18.321309531329007	mg/dl	NA
Matsuki2007	NA	all	8.0	GLI1	concentration	glucose	plasma	LC MS/MS	glucose_GLI1	0.0	hr	NA	144.043323283327	159.205778365782	42.885899232961485	15.162455082455011	mg/dl	NA
Matsuki2007	NA	all	8.0	GLI1	concentration	glucose	plasma	LC MS/MS	glucose_GLI1	0.680073757690554	hr	NA	209.115516705502	233.754506214493	69.68958625356701	24.638989508991017	mg/dl	NA
Matsuki2007	NA	all	8.0	GLI1	concentration	glucose	plasma	LC MS/MS	glucose_GLI1	1.29433298648182	hr	NA	250.812268182255	278.610112140119	78.6241758598845	27.79784395786399	mg/dl	NA
Matsuki2007	NA	all	8.0	GLI1	concentration	glucose	plasma	LC MS/MS	glucose_GLI1	2.50091393725441	hr	NA	253.339334389302	283.664244554213	85.77179846592571	30.32491016491099	mg/dl	NA
Matsuki2007	NA	all	8.0	GLI1	concentration	glucose	plasma	LC MS/MS	glucose_GLI1	3.8171844305462	hr	NA	236.913360663367	264.711175701143	78.62409406152324	27.79781503777602	mg/dl	NA
Matsuki2007	NA	all	8.0	GLI1	concentration	glucose	plasma	LC MS/MS	glucose_GLI1	5.0	hr	NA	209.747276027242	233.754506214493	67.90270105164628	24.007230187250997	mg/dl	NA
Matsuki2007	NA	all	8.0	GLI1	concentration	glucose	plasma	LC MS/MS	glucose_GLI1	5.70384014324403	hr	NA	229.963892443879	255.234641274609	71.47647145548484	25.270748830730014	mg/dl	NA
Matsuki2007	NA	all	8.0	GLI1	concentration	glucose	plasma	LC MS/MS	glucose_GLI1	6.31809836780061	hr	NA	252.707575067562	283.032485232473	85.77179846592571	30.32491016491099	mg/dl	NA
Matsuki2007	NA	all	8.0	GLI1	concentration	glucose	plasma	LC MS/MS	glucose_GLI1	7.56855533642782	hr	NA	226.173278673265	252.707575067562	75.05032365768467	26.534296394297	mg/dl	NA
Matsuki2007	NA	all	8.0	GLI1	concentration	glucose	plasma	LC MS/MS	glucose_GLI1	9.0	hr	NA	203.429596049582	228.068585558572	69.6895862535642	24.638989508990022	mg/dl	NA
Matsuki2007	NA	all	8.0	GLI1	concentration	glucose	plasma	LC MS/MS	glucose_GLI1	10.0	hr	NA	174.999992769978	196.480127830093	60.754996647240915	21.480135060115003	mg/dl	NA
Matsuki2007	NA	all	8.0	GLI1	concentration	glucose	plasma	LC MS/MS	glucose_GLI1	12.6361967356012	hr	NA	140.252709512713	156.046923916908	44.67278443488213	15.794214404195003	mg/dl	NA
Matsuki2007	NA	all	8.0	GLI1	concentration	glucose	plasma	LC MS/MS	glucose_GLI1	13.3162704932917	hr	NA	185.740074760079	207.220209820195	60.75499664724373	21.480135060115998	mg/dl	NA
Matsuki2007	NA	all	8.0	GLI1	concentration	glucose	plasma	LC MS/MS	glucose_GLI1	14.0	hr	NA	228.700344880311	256.498188838176	78.6241758598874	27.797843957865012	mg/dl	NA
Matsuki2007	NA	all	8.0	GLI1	concentration	glucose	plasma	LC MS/MS	glucose_GLI1	15.0	hr	NA	247.021654411641	276.714805254813	83.98491326400779	29.693150843171964	mg/dl	NA
Matsuki2007	NA	all	8.0	GLI1	concentration	glucose	plasma	LC MS/MS	glucose_GLI1	16.4095061525275	hr	NA	234.386265536232	263.447657057664	82.19802806208722	29.061391521432	mg/dl	NA
Matsuki2007	NA	all	8.0	GLI1	concentration	glucose	plasma	LC MS/MS	glucose_GLI1	17.7038381347746	hr	NA	206.588450498456	231.859199329186	71.47647145548477	25.270748830729985	mg/dl	NA
Matsuki2007	NA	all	8.0	GLI1	concentration	glucose	plasma	LC MS/MS	glucose_GLI1	20.0	hr	NA	166.155217665182	183.844767874773	50.03360363736685	17.689550209591005	mg/dl	NA
Matsuki2007	NA	all	8.0	GLI1	concentration	glucose	plasma	LC MS/MS	glucose_GLI1	24.0219365025752	hr	NA	142.77977571976	162.364603894569	55.39425924312317	19.58482817480899	mg/dl	NA
