study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
FDA1995		all	12.0	GLI1iv	concentration	glimepiride-M2	plasma	LC MS/MS	glimepiride-M2_GLI1iv	0.5	hr		1.1693831620481637e-05					mole/meter^3	ng/ml
FDA1995		all	12.0	GLI1iv	concentration	glimepiride-M2	plasma	LC MS/MS	glimepiride-M2_GLI1iv	0.689089648969277	hr		1.3665515184627506e-05					mole/meter^3	ng/ml
FDA1995		all	12.0	GLI1iv	concentration	glimepiride-M2	plasma	LC MS/MS	glimepiride-M2_GLI1iv	0.905660887504157	hr		1.3508699913252017e-05					mole/meter^3	ng/ml
FDA1995		all	12.0	GLI1iv	concentration	glimepiride-M2	plasma	LC MS/MS	glimepiride-M2_GLI1iv	1.0	hr		1.6437155483941605e-05					mole/meter^3	ng/ml
FDA1995		all	12.0	GLI1iv	concentration	glimepiride-M2	plasma	LC MS/MS	glimepiride-M2_GLI1iv	1.27973766201227	hr		1.6437155483941605e-05					mole/meter^3	ng/ml
FDA1995		all	12.0	GLI1iv	concentration	glimepiride-M2	plasma	LC MS/MS	glimepiride-M2_GLI1iv	1.5	hr		1.8988171777327624e-05					mole/meter^3	ng/ml
FDA1995		all	12.0	GLI1iv	concentration	glimepiride-M2	plasma	LC MS/MS	glimepiride-M2_GLI1iv	1.75225607244667	hr		1.8988171777327624e-05					mole/meter^3	ng/ml
FDA1995		all	12.0	GLI1iv	concentration	glimepiride-M2	plasma	LC MS/MS	glimepiride-M2_GLI1iv	2.0	hr		1.7313427563421878e-05					mole/meter^3	ng/ml
FDA1995		all	12.0	GLI1iv	concentration	glimepiride-M2	plasma	LC MS/MS	glimepiride-M2_GLI1iv	2.5	hr		1.8878915352996584e-05					mole/meter^3	ng/ml
FDA1995		all	12.0	GLI1iv	concentration	glimepiride-M2	plasma	LC MS/MS	glimepiride-M2_GLI1iv	3.0	hr		1.5969642057629847e-05					mole/meter^3	ng/ml
FDA1995		all	12.0	GLI1iv	concentration	glimepiride-M2	plasma	LC MS/MS	glimepiride-M2_GLI1iv	4.0	hr		1.4228854722009815e-05					mole/meter^3	ng/ml
FDA1995		all	12.0	GLI1iv	concentration	glimepiride-M2	plasma	LC MS/MS	glimepiride-M2_GLI1iv	5.0	hr		1.2677823708849578e-05					mole/meter^3	ng/ml
FDA1995		all	12.0	GLI1iv	concentration	glimepiride-M2	plasma	LC MS/MS	glimepiride-M2_GLI1iv	6.0	hr		1.2246362605563772e-05					mole/meter^3	ng/ml
FDA1995		all	12.0	GLI1iv	concentration	glimepiride-M2	plasma	LC MS/MS	glimepiride-M2_GLI1iv	7.0	hr		1.0662443392354593e-05					mole/meter^3	ng/ml
