study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Shukla2004	NA	normal	14.0	GLI8	concentration	glimepiride	plasma	LC MS/MS	glimepiride_normal	0.0	hr	NA	0.0	NA	NA	NA	ng/ml	NA
Shukla2004	NA	normal	14.0	GLI8	concentration	glimepiride	plasma	LC MS/MS	glimepiride_normal	0.5	hr	NA	93.6263736263736	NA	NA	NA	ng/ml	NA
Shukla2004	NA	normal	14.0	GLI8	concentration	glimepiride	plasma	LC MS/MS	glimepiride_normal	1.0	hr	NA	238.021978021978	NA	NA	NA	ng/ml	NA
Shukla2004	NA	normal	14.0	GLI8	concentration	glimepiride	plasma	LC MS/MS	glimepiride_normal	1.5	hr	NA	361.318681318681	NA	NA	NA	ng/ml	NA
Shukla2004	NA	normal	14.0	GLI8	concentration	glimepiride	plasma	LC MS/MS	glimepiride_normal	2.0	hr	NA	449.670329670329	NA	NA	NA	ng/ml	NA
Shukla2004	NA	normal	14.0	GLI8	concentration	glimepiride	plasma	LC MS/MS	glimepiride_normal	2.5	hr	NA	494.505494505494	NA	NA	NA	ng/ml	NA
Shukla2004	NA	normal	14.0	GLI8	concentration	glimepiride	plasma	LC MS/MS	glimepiride_normal	3.0	hr	NA	470.76923076923	NA	NA	NA	ng/ml	NA
Shukla2004	NA	normal	14.0	GLI8	concentration	glimepiride	plasma	LC MS/MS	glimepiride_normal	3.5	hr	NA	446.373626373626	NA	NA	NA	ng/ml	NA
Shukla2004	NA	normal	14.0	GLI8	concentration	glimepiride	plasma	LC MS/MS	glimepiride_normal	4.0	hr	NA	418.681318681318	NA	NA	NA	ng/ml	NA
Shukla2004	NA	normal	14.0	GLI8	concentration	glimepiride	plasma	LC MS/MS	glimepiride_normal	4.5	hr	NA	357.362637362637	NA	NA	NA	ng/ml	NA
Shukla2004	NA	normal	14.0	GLI8	concentration	glimepiride	plasma	LC MS/MS	glimepiride_normal	5.0	hr	NA	327.692307692307	NA	NA	NA	ng/ml	NA
Shukla2004	NA	normal	14.0	GLI8	concentration	glimepiride	plasma	LC MS/MS	glimepiride_normal	6.0	hr	NA	218.241758241758	NA	NA	NA	ng/ml	NA
Shukla2004	NA	normal	14.0	GLI8	concentration	glimepiride	plasma	LC MS/MS	glimepiride_normal	7.0	hr	NA	145.714285714285	NA	NA	NA	ng/ml	NA
Shukla2004	NA	normal	14.0	GLI8	concentration	glimepiride	plasma	LC MS/MS	glimepiride_normal	8.0	hr	NA	110.76923076923	NA	NA	NA	ng/ml	NA
Shukla2004	NA	normal	14.0	GLI8	concentration	glimepiride	plasma	LC MS/MS	glimepiride_normal	10.0	hr	NA	93.6263736263736	NA	NA	NA	ng/ml	NA
Shukla2004	NA	normal	14.0	GLI8	concentration	glimepiride	plasma	LC MS/MS	glimepiride_normal	12.0	hr	NA	68.5714285714285	NA	NA	NA	ng/ml	NA
Shukla2004	NA	normal	14.0	GLI8	concentration	glimepiride	plasma	LC MS/MS	glimepiride_normal	14.0	hr	NA	51.4285714285714	NA	NA	NA	ng/ml	NA
Shukla2004	NA	normal	14.0	GLI8	concentration	glimepiride	plasma	LC MS/MS	glimepiride_normal	24.0	hr	NA	34.9450549450549	NA	NA	NA	ng/ml	NA
Shukla2004	NA	obese	14.0	GLI8	concentration	glimepiride	plasma	LC MS/MS	glimepiride_obese	0.0	hr	NA	0.0	NA	NA	NA	ng/ml	NA
Shukla2004	NA	obese	14.0	GLI8	concentration	glimepiride	plasma	LC MS/MS	glimepiride_obese	0.5	hr	NA	41.5384615384615	NA	NA	NA	ng/ml	NA
Shukla2004	NA	obese	14.0	GLI8	concentration	glimepiride	plasma	LC MS/MS	glimepiride_obese	1.0	hr	NA	201.758241758241	NA	NA	NA	ng/ml	NA
Shukla2004	NA	obese	14.0	GLI8	concentration	glimepiride	plasma	LC MS/MS	glimepiride_obese	1.5	hr	NA	286.813186813186	NA	NA	NA	ng/ml	NA
Shukla2004	NA	obese	14.0	GLI8	concentration	glimepiride	plasma	LC MS/MS	glimepiride_obese	2.0	hr	NA	360.65934065934	NA	NA	NA	ng/ml	NA
Shukla2004	NA	obese	14.0	GLI8	concentration	glimepiride	plasma	LC MS/MS	glimepiride_obese	2.5	hr	NA	365.274725274725	NA	NA	NA	ng/ml	NA
Shukla2004	NA	obese	14.0	GLI8	concentration	glimepiride	plasma	LC MS/MS	glimepiride_obese	3.0	hr	NA	364.615384615384	NA	NA	NA	ng/ml	NA
Shukla2004	NA	obese	14.0	GLI8	concentration	glimepiride	plasma	LC MS/MS	glimepiride_obese	3.5	hr	NA	336.263736263736	NA	NA	NA	ng/ml	NA
Shukla2004	NA	obese	14.0	GLI8	concentration	glimepiride	plasma	LC MS/MS	glimepiride_obese	4.0	hr	NA	300.65934065934	NA	NA	NA	ng/ml	NA
Shukla2004	NA	obese	14.0	GLI8	concentration	glimepiride	plasma	LC MS/MS	glimepiride_obese	4.5	hr	NA	274.945054945054	NA	NA	NA	ng/ml	NA
Shukla2004	NA	obese	14.0	GLI8	concentration	glimepiride	plasma	LC MS/MS	glimepiride_obese	5.0	hr	NA	249.890109890109	NA	NA	NA	ng/ml	NA
Shukla2004	NA	obese	14.0	GLI8	concentration	glimepiride	plasma	LC MS/MS	glimepiride_obese	6.0	hr	NA	187.912087912087	NA	NA	NA	ng/ml	NA
