study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Badian1994		all	12.0	GLI1iv	concentration	glimepiride-M2	serum	HPLC	glimepiride-M2_GLI1iv	0.5	hr		1.142912024587015e-05					mole/meter^3	ng/ml
Badian1994		all	12.0	GLI1iv	concentration	glimepiride-M2	serum	HPLC	glimepiride-M2_GLI1iv	0.64	hr		1.3215520553207837e-05					mole/meter^3	ng/ml
Badian1994		all	12.0	GLI1iv	concentration	glimepiride-M2	serum	HPLC	glimepiride-M2_GLI1iv	0.77	hr		1.3215520553207837e-05					mole/meter^3	ng/ml
Badian1994		all	12.0	GLI1iv	concentration	glimepiride-M2	serum	HPLC	glimepiride-M2_GLI1iv	1.0	hr		1.6269688820591626e-05					mole/meter^3	ng/ml
Badian1994		all	12.0	GLI1iv	concentration	glimepiride-M2	serum	HPLC	glimepiride-M2_GLI1iv	1.13	hr		1.6442566269688824e-05					mole/meter^3	ng/ml
Badian1994		all	12.0	GLI1iv	concentration	glimepiride-M2	serum	HPLC	glimepiride-M2_GLI1iv	1.5	hr		1.8805224740683827e-05					mole/meter^3	ng/ml
Badian1994		all	12.0	GLI1iv	concentration	glimepiride-M2	serum	HPLC	glimepiride-M2_GLI1iv	1.66	hr		1.901651940069151e-05					mole/meter^3	ng/ml
Badian1994		all	12.0	GLI1iv	concentration	glimepiride-M2	serum	HPLC	glimepiride-M2_GLI1iv	2.0	hr		1.73069535151748e-05					mole/meter^3	ng/ml
Badian1994		all	12.0	GLI1iv	concentration	glimepiride-M2	serum	HPLC	glimepiride-M2_GLI1iv	2.5	hr		1.8805224740683827e-05					mole/meter^3	ng/ml
Badian1994		all	12.0	GLI1iv	concentration	glimepiride-M2	serum	HPLC	glimepiride-M2_GLI1iv	3.0	hr		1.6269688820591626e-05					mole/meter^3	ng/ml
Badian1994		all	12.0	GLI1iv	concentration	glimepiride-M2	serum	HPLC	glimepiride-M2_GLI1iv	4.0	hr		1.4521705724164424e-05					mole/meter^3	ng/ml
Badian1994		all	12.0	GLI1iv	concentration	glimepiride-M2	serum	HPLC	glimepiride-M2_GLI1iv	5.0	hr		1.2677679600461007e-05					mole/meter^3	ng/ml
Badian1994		all	12.0	GLI1iv	concentration	glimepiride-M2	serum	HPLC	glimepiride-M2_GLI1iv	6.0	hr		1.2293507491356128e-05					mole/meter^3	ng/ml
Badian1994		all	12.0	GLI1iv	concentration	glimepiride-M2	serum	HPLC	glimepiride-M2_GLI1iv	7.0	hr		1.0737610449481367e-05					mole/meter^3	ng/ml
