study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Malerczyk1994	NA	all	12.0	GLI1	cmax	glimepiride	serum	HPLC	glimepiride_GLI1	NA	NA	NA	103.2	NA	34.3	NA	ng/ml	NA
Malerczyk1994	NA	all	12.0	GLI1	tmax	glimepiride	serum	HPLC	glimepiride_GLI1	NA	NA	NA	2.3	NA	0.5	NA	hr	NA
Malerczyk1994	NA	all	12.0	GLI1	thalf	glimepiride	serum	HPLC	glimepiride_GLI1	NA	NA	NA	1.2	NA	0.5	NA	hr	NA
Malerczyk1994	NA	all	12.0	GLI1	dominant thalf	glimepiride	serum	HPLC	glimepiride_GLI1	NA	NA	NA	3.2	NA	1.4	NA	hr	terminal half-life
Malerczyk1994	NA	all	12.0	GLI1	auc_end	glimepiride	serum	HPLC	glimepiride_GLI1	36.0	hr	NA	326.0	NA	9.7	NA	ng*hr/ml	NA
Malerczyk1994	NA	all	12.0	GLI1	clearance	glimepiride	serum	HPLC	glimepiride_GLI1	NA	NA	NA	55.3	NA	16.3	NA	ml/min	NA
Malerczyk1994	NA	all	12.0	GLI2	cmax	glimepiride	serum	HPLC	glimepiride_GLI2	NA	NA	NA	176.8	NA	44.1	NA	ng/ml	NA
Malerczyk1994	NA	all	12.0	GLI2	tmax	glimepiride	serum	HPLC	glimepiride_GLI2	NA	NA	NA	2.4	NA	0.5	NA	hr	NA
Malerczyk1994	NA	all	12.0	GLI2	thalf	glimepiride	serum	HPLC	glimepiride_GLI2	NA	NA	NA	1.3	NA	0.4	NA	hr	NA
Malerczyk1994	NA	all	12.0	GLI2	dominant thalf	glimepiride	serum	HPLC	glimepiride_GLI2	NA	NA	NA	3.6	NA	1.4	NA	hr	terminal half-life
Malerczyk1994	NA	all	12.0	GLI2	auc_end	glimepiride	serum	HPLC	glimepiride_GLI2	36.0	hr	NA	668.0	NA	178.0	NA	ng*hr/ml	NA
Malerczyk1994	NA	all	12.0	GLI2	clearance	glimepiride	serum	HPLC	glimepiride_GLI2	NA	NA	NA	53.5	NA	15.5	NA	ml/min	NA
Malerczyk1994	NA	all	12.0	GLI4	cmax	glimepiride	serum	HPLC	glimepiride_GLI4	NA	NA	NA	307.8	NA	69.4	NA	ng/ml	NA
Malerczyk1994	NA	all	12.0	GLI4	tmax	glimepiride	serum	HPLC	glimepiride_GLI4	NA	NA	NA	2.1	NA	0.6	NA	hr	NA
Malerczyk1994	NA	all	12.0	GLI4	thalf	glimepiride	serum	HPLC	glimepiride_GLI4	NA	NA	NA	1.5	NA	0.5	NA	hr	NA
Malerczyk1994	NA	all	12.0	GLI4	dominant thalf	glimepiride	serum	HPLC	glimepiride_GLI4	NA	NA	NA	5.6	NA	4.1	NA	hr	terminal half-life
